#{"t_start": 1682521575.355561, "env_id": null}
r,l,t
341.787159,30,199.81486
-161.801746,12,200.000209
1984.595075,4,200.05446
-8654.543455,10,200.204599
-2015.286869,6,200.285866
-634.974416,29,200.824132
-678.532591,38,201.606113
1683.386545,4,201.661607
-928.978788,24,202.092243
1820.617143,14,202.308954
854.701026,17,202.571744
-1619.927201,5,202.638497
-205.527727,21,203.001786
-1671.909099,7,203.105912
1109.461714,3,203.150293
-63.144932,38,203.920096
-5247.023009,21,204.274879
-7179.093738,8,204.390851
-2173.942692,16,204.655582
505.754466,8,204.783764
-114.285714,38,205.58045
-3543.703704,13,208.090282
228.956296,16,208.356488
-148.462391,38,209.137347
-117.185215,13,209.338868
500.144442,19,209.655448
78.472317,38,210.444253
-293.659488,6,210.530671
201.311354,38,211.313724
348.571429,7,211.411176
293.683502,38,212.221282
-1454.672045,38,213.004595
381.452264,23,213.400633
1157.824626,38,214.193686
-26.896532,38,214.982555
-25063.839424,12,215.165442
-680.395174,6,215.252392
-996.505519,12,215.446083
1029.362329,36,216.195248
88.847614,14,216.418423
-211.416736,21,216.768037
-2694.706291,38,217.5618
519.86942,10,217.709174
-1427.015846,25,218.161779
-340.518891,18,218.449228
127.274319,38,219.232439
-1875.090128,8,219.353806
430.747102,18,219.663376
-484.808671,12,219.855901
320.605101,38,220.665998
-1798.215893,2,220.702656
263.954346,6,220.788553
-5370.954301,3,220.837981
368.545494,38,221.628811
-1723.971741,6,221.72111
109.706517,4,221.784447
-2573.799192,5,221.856388
569.924959,9,221.989665
1073.593506,5,222.061434
1289.368327,20,222.394738
-538.095143,7,222.494065
-771.56234,9,222.621967
-131.611706,38,223.413687
2238.195733,4,223.472381
-233.333333,21,223.825052
2497.029743,2,223.859283
1783.528056,21,224.212794
1130.779618,4,224.276807
-446.607742,6,224.369149
1270.39065,4,224.4221
192.76497,38,225.216533
1051.282308,21,225.57429
-651.622762,10,225.728307
-258.366717,38,226.527668
741.095263,2,226.560539
197.741412,8,226.679803
-209.151111,38,227.465612
-2516.77682,13,227.6705
991.666667,10,227.827546
-1311.526279,13,228.034375
243.475717,7,228.146676
688.133316,7,228.256287
-1294.957015,2,228.287881
-1324.061552,10,228.437894
-1210.502444,4,228.495278
229.449293,28,229.023942
-4539.049517,12,229.212635
-1018.89134,2,229.242966
320.80381,38,230.076324
496.588846,31,230.688502
2421.042149,7,230.792328
522.897853,11,230.970676
-79.362618,38,231.770979
1221.548822,9,231.912666
-2705.548311,9,232.048251
-2038.197792,7,232.15754
391.599483,38,232.975545
887.285012,24,233.417241
330.448171,16,233.680747
-3956.384099,21,234.061287
-4626.634781,10,234.218607
664.04699,18,234.520242
-289.168582,38,235.318824
-1626.262626,7,235.418097
371.925693,6,235.503289
-13752.653913,9,235.639729
410.88459,26,236.112744
3085.92,19,236.449152
-376.273838,14,236.667074
-2330.92225,3,236.707247
147.360736,9,236.839578
177.93383,38,237.630064
1120.389179,7,237.732829
2129.636642,3,237.777478
713.535109,18,238.064676
732.320216,38,238.854823
132.086827,26,239.371496
-1027.390181,29,239.920406
1315.5577,26,240.398669
1150.820965,27,240.892284
882.873754,13,241.089976
380.762663,11,241.261016
-128.022835,23,241.666003
-565.249443,2,241.695427
-3844.346392,5,241.767667
2023.186916,6,241.848492
2359.93153,9,241.984144
-2209.662742,6,242.065655
1176.881078,4,242.124026
690.795145,3,242.168038
260.858776,38,242.956867
1989.51,32,243.58472
-1128.292832,9,243.717474
-727.84294,13,243.927734
1525.667317,11,244.102131
-7141.225589,5,244.172271
1122.105472,9,244.30965
-1039.810737,2,244.339972
3018.532575,5,244.405628
-1263.106384,7,244.504691
3765.082958,38,245.297464
-162.844772,19,245.612007
-544.555948,3,245.654298
974.754151,5,245.726172
-46.091817,18,248.204442
-3445.444169,36,248.944504
19.039928,38,249.725601
-2887.39767,2,249.75374
-1032.305686,16,250.014249
141.821586,38,250.808005
581.644332,29,251.37237
-1835.225481,3,251.412746
-88.384861,5,251.488616
1050.809396,38,252.279375
-149.506027,13,252.483174
-1790.476381,2,252.511612
-214.7355,38,253.303781
-1619.82,4,253.356654
289.299453,9,253.491134
-1541.089073,24,253.907406
-1322.614629,11,254.083355
591.126194,22,254.46701
958.051208,7,254.570464
450.372258,8,254.681663
402.53471,9,254.814384
11.446464,12,255.013052
514.285429,35,255.727778
303.333333,2,255.757203
169.195402,18,256.060332
945.945946,38,256.841369
1201.293972,8,256.956201
-637.032293,15,257.19515
-4956.566168,4,257.247836
397.513043,38,258.037031
-1115.093205,9,258.167189
1674.725275,34,258.844332
-806.013653,23,259.249607
1960.60471,5,259.321833
1696.478871,6,259.404841
-4191.424551,16,259.666003
1135.131536,11,259.82815
290.00381,13,260.033028
-218.39069,5,260.105356
925.651345,9,260.241416
161.122545,9,260.375328
285.715,38,261.169681
1300.819675,32,261.790607
-607.321381,4,261.844606
-1232.171714,13,262.046144
-211.058567,5,262.118625
1346.069785,11,262.28419
-430.676673,17,262.557748
70.482841,5,262.629914
1440.621594,17,262.912441
-442.392699,29,263.47999
-2245.022596,8,263.599782
-2054.042468,6,263.68601
1218.475966,11,263.855439
-806.241167,16,264.126302
-3376.234783,21,264.482761
-11029.411765,6,264.578027
-3111.109667,7,264.684005
130.789717,38,265.43695
2929.558738,5,265.504474
-1286.065747,25,265.954305
1738.741608,10,266.098095
2414.285714,17,266.363457
1033.346851,38,267.147699
-8141.174471,9,267.288607
723.279661,6,267.373033
-133.428534,34,268.054486
