#{"t_start": 1682516728.9876542, "env_id": null}
r,l,t
1904.549627,36,1364.460327
1390.066294,38,1365.215217
27.100244,38,1366.004237
-285.714286,38,1370.09965
45.415102,38,1370.87954
772.743252,38,1371.692261
508.451671,13,1371.900349
-9523.809524,38,1372.726944
-1091.1704,15,1372.959015
190.880217,38,1373.763098
0.0,38,1374.581143
-144.712449,36,1375.328389
20.263404,38,1376.159627
621.437035,23,1376.578855
1152.183995,38,1377.362142
91.753287,38,1378.187755
-277.36097,15,1378.438039
696.574491,38,1379.278764
2701.140037,38,1380.078722
727.637437,38,1380.831542
531.461227,38,1381.633433
2632.034848,10,1381.781093
-2506.767715,38,1382.579424
-703.514042,32,1383.165665
-9692.307692,38,1383.980605
331.691738,38,1384.775597
593.237013,36,1385.495765
-139.432606,11,1385.669178
-4876.188667,37,1386.390182
74.337361,38,1387.128346
-63.626739,38,1387.914018
359.421509,38,1388.687518
590.247878,38,1389.491987
-1445.525977,38,1390.26132
-1216.148596,38,1391.07482
-4699.849487,35,1391.804413
59.259259,38,1392.621098
-1404.608581,19,1392.958717
15.816168,38,1393.729206
2680.173675,13,1393.912288
630.284587,38,1394.733643
-21.578698,38,1395.558381
-90.90875,38,1396.35826
1209.415414,13,1396.586897
191.25711,38,1397.342169
-92.5925,38,1398.091542
73.529412,38,1398.918679
81.135882,38,1399.705615
1074.587384,38,1400.48466
1284.062982,38,1401.336295
-18.857114,38,1402.179025
138.349226,7,1402.284046
-202.02,38,1403.1011
-93.715587,38,1403.845578
297.165758,38,1404.626275
656.216075,33,1405.308046
795.319436,38,1406.117636
9103990.09901,22,1406.48173
-241.913843,22,1406.848303
480.48,38,1407.631682
-119.638793,38,1408.408526
-15470.023188,38,1409.215791
457.044015,38,1410.019552
-1218.129204,15,1410.263313
-184.85509,38,1411.020556
303.03,38,1415.130853
-319.129374,38,1415.969262
7912871.287129,38,1416.746835
-709.632359,30,1417.332123
24549414.653465,35,1418.014814
231.552969,36,1418.781747
-1007.967446,38,1419.573771
0.0,38,1420.345517
266.376925,38,1421.117997
36.363636,38,1421.922992
-223.706343,38,1422.712907
-76.190667,38,1423.50397
111.196216,38,1424.278748
-162.601463,38,1425.02016
300.594001,35,1425.728264
1180.525863,36,1426.436859
695.647826,38,1427.223039
-1982.689024,15,1427.462146
-2.652044,38,1428.236405
-905.660377,38,1428.995325
-812.187968,38,1429.752893
-166.033324,38,1430.549375
-447.982256,17,1430.838995
-11.637297,38,1431.593401
626.231806,38,1432.371354
-3264.923412,38,1433.172228
1263.901761,31,1433.772785
20.573051,38,1434.561539
-261.070222,38,1435.35912
-177.83716,38,1436.115612
-64.742773,38,1436.867324
-175.278188,38,1437.695736
0.0,38,1438.538824
-513.948282,9,1438.684493
-1799.085938,15,1438.93039
7.513462,38,1439.73
18998551.626591,22,1440.126122
0.0,38,1440.924208
262.315955,38,1441.736491
-792.207679,15,1441.975146
-2029.107322,38,1442.739397
-990.47619,38,1443.557892
236.486486,38,1444.353659
331.498764,26,1444.888466
35.842222,38,1445.697722
-984.13808,38,1446.471656
-1404.729124,38,1447.228578
473.042,38,1448.02991
53.3328,38,1448.807408
649.022345,38,1449.575423
417.322057,38,1450.342214
-616.936917,19,1450.669993
81.447917,38,1451.46306
-55.225831,38,1452.239618
2857.142857,38,1453.023032
3172.552231,38,1453.819645
-55.814648,38,1454.609172
2479.464883,29,1455.126237
1061.09997,12,1455.315998
910.526704,38,1456.09966
-34.523354,28,1459.661609
2435.237131,2,1459.688892
-61.302414,38,1460.418386
-1442.851173,38,1461.145665
1076.322721,33,1461.768548
630.013631,38,1462.546545
3.673408,38,1463.301956
4587.908483,15,1463.554448
2.405362,38,1464.315458
-6445.874993,8,1464.423304
1161.387051,38,1465.188375
-43.955714,38,1465.973721
45.886522,31,1466.577815
-186.954504,38,1467.332646
0.0,38,1468.107476
229.21082,38,1468.930471
532.154266,38,1469.726616
1186.380037,35,1470.462632
466.873706,20,1470.826559
-99.643726,38,1471.605301
1927.251023,25,1472.042639
66.008699,38,1472.831255
-4.204009,38,1473.608029
-386.629323,38,1474.386703
-1532.713722,38,1475.146779
102.96,38,1475.934095
3355.789474,38,1476.748591
221.405093,38,1477.578323
1021.188802,5,1477.655085
572.511051,38,1478.424135
511.795,5,1478.491926
-2248.781022,18,1478.795836
-191.451128,16,1479.036374
-1533.708183,38,1479.767285
169.377711,38,1480.582514
2361.804121,30,1481.130886
162.271765,38,1481.955904
99.428815,38,1482.750489
155.759914,38,1483.520565
-3809.52381,38,1484.277923
-110.647881,38,1485.053675
146.560266,16,1485.32044
497.369804,38,1486.08548
-851.94267,38,1486.888104
195.121951,38,1487.673839
87.314771,38,1488.443146
8375779.191991,38,1489.257751
179.488077,38,1490.010899
-1168.75103,37,1490.768774
1188.208808,38,1491.527118
-194.782,38,1492.295276
317.594237,38,1493.060374
-525.222353,12,1493.251267
70487128.712871,38,1494.021379
0.0,38,1494.808554
-271.071769,38,1495.59075
-711.111111,38,1496.420362
1454.545455,38,1497.221997
213.648329,38,1498.000539
-454.508613,25,1498.44513
167.963081,38,1499.263674
93.24,38,1500.106426
253.442926,8,1500.246374
-896.473086,15,1500.502582
111.289674,38,1505.009218
-18.327193,38,1505.816351
235.295,38,1506.672517
-1000.0,38,1507.487469
698.806782,29,1508.056529
-3534.89047,31,1508.662895
1076.202086,38,1509.440712
-156.460304,38,1510.253802
-19.699896,38,1511.061055
-267.711141,38,1511.881964
-3123.418803,23,1512.295547
186.126335,38,1513.05726
690.310791,34,1513.746428
-2324.252562,38,1514.570176
2067.248977,9,1514.705823
393.834398,38,1515.506756
122.398837,38,1516.283207
70.251649,38,1517.056643
0.0,38,1517.891378
56.769853,38,1518.705608
-12.274274,38,1519.529708
638.23419,38,1520.285347
60.366546,26,1520.72121
-2107.508069,10,1520.859126
-493.254705,38,1521.615247
-3133.188106,29,1522.169545
933.887062,38,1522.952404
-188.408412,38,1523.704193
161.616364,38,1524.433749
65.70223,10,1524.595443
565.880041,38,1525.380325
77.210456,38,1526.233794
447.154024,38,1527.036571
-54.200488,38,1527.823713
80.28459,38,1528.577923
5.482092,38,1529.391953
138.259383,36,1530.16563
67.283572,17,1530.443696
318.364181,38,1531.242314
-1147.283615,15,1531.502695
700.0,38,1532.317852
-213.3336,38,1533.108448
447.756099,21,1533.482901
177.778,38,1534.294358
14.492917,38,1535.060231
561.847209,38,1535.812384
760.628518,28,1536.394931
-83.3325,9,1536.521337
729.913859,38,1537.274483
1555.900091,38,1538.05659
1292.782245,34,1538.729561
0.0,38,1539.505198
-2640.692857,34,1540.166072
-1107.164654,29,1540.72766
233.73564,38,1541.50508
-441.558214,27,1541.974937
0.0,38,1542.751906
-584.04634,37,1543.498595
-310.558929,38,1544.254326
-1565.005058,11,1544.413088
94.814815,38,1545.132433
-7182.347255,6,1545.210711
-59.034592,38,1549.26183
90.469848,38,1550.024087
181.818182,38,1550.836725
38.759583,38,1551.603302
-3580.894808,5,1551.671294
-36.781333,38,1552.465883
0.0,38,1553.246108
-310.943396,25,1553.709454
24.152567,38,1554.490778
92.5925,38,1555.266778
-440.726431,6,1555.349808
-3288.692161,38,1556.117444
174.868911,4,1556.170771
-128.98763,38,1556.937156
31705684.716885,28,1557.461804
-267.81451,38,1558.26727
-87.571199,10,1558.409706
181.824707,38,1559.194369
168.42,38,1559.964156
-446.570526,38,1560.67791
1507.653405,24,1561.075858
-485.013582,38,1561.872116
-139.13,38,1562.645376
2278.988089,38,1563.46625
186.352113,38,1564.216576
1198.817544,30,1564.781156
