#{"t_start": 1683113483.937664, "env_id": null}
r,l,t
2916.899603,33,77.089602
830.80822,11,77.171903
1220.480353,7,77.218122
135.59322,38,77.577347
176.671314,9,77.649025
-1018.001672,8,77.706674
-615.350866,30,77.971007
-3714.786,18,78.1142
-1325.099796,8,78.173149
-2598.152511,2,78.190604
671.058525,10,78.270155
-911.455479,24,78.783094
168.714687,7,78.868304
-168.25647,38,79.23052
-7.825866,24,79.429613
-240.267097,11,79.51014
-448.803998,27,79.741464
-800.0,38,80.097171
-622.237891,30,80.37036
-144.584125,38,80.750346
-15.377209,24,80.96428
51.528337,38,81.351456
988.679826,38,81.938009
1392.554105,18,82.342348
-498.453264,26,82.645666
538.554884,38,83.392824
-5305.73993,14,83.522122
-5888.211819,12,83.624882
-108.296023,38,84.062566
-4076.292631,38,84.439423
-517.043714,5,84.478735
-1021.577336,38,85.124388
581.818831,33,85.480951
57.471379,38,85.835246
-852.099034,11,85.916781
-94.68539,7,85.967912
-1153.932592,21,86.137958
-1341.641377,12,86.231287
-189.908461,38,86.601988
522.668824,8,86.66018
1318.616528,24,86.88927
1949.979522,6,86.939019
728.183898,27,87.24737
1277.407785,8,87.325852
-9.245471,12,87.423003
95.693684,38,87.820308
-39.571772,6,87.86014
1664.963375,13,89.025334
531.445701,6,89.07576
-2561.117764,5,89.116995
-568.601886,34,89.491605
-266.443601,3,89.514019
1324.365818,12,89.610309
301.491181,7,89.658358
514.861345,26,89.899863
-240.082059,38,90.292382
-3816.814749,10,90.419664
183.010815,5,90.456123
156.088838,38,90.825948
1179.924435,6,90.900497
2175.436136,13,91.003654
-1116.90696,3,91.025348
55.652,38,91.435299
2170.736364,9,91.498071
1071.647868,4,91.525506
345.293101,13,91.62141
1316.538541,5,91.655942
2463.59,16,91.781608
153.680769,12,91.875844
143.807414,37,92.244382
-1038.68036,26,92.477063
-800.09657,11,92.562437
-3976.475336,14,92.702192
-1340.132673,33,93.023563
113.338816,11,93.126278
-1181.498202,8,93.187959
174.526731,11,93.269153
-232.176246,7,93.317709
-159.83455,38,93.697508
1330.961111,13,93.807506
-244.685098,28,94.049962
63.635571,38,94.465293
255.323553,16,94.698716
-598.020388,12,94.811697
-94.84831,38,95.264052
87.866147,23,95.569263
233.219776,19,95.721775
330.207779,38,96.084739
1112.60581,37,96.431385
-2364.088468,30,96.698886
157.784192,8,96.754373
734.633071,15,96.870306
627.290712,6,96.915669
-1628.085348,8,96.980325
532.55128,13,97.091368
-1656.439685,18,97.25392
937.419318,38,97.665633
-13.539686,38,98.063932
-732.132022,4,98.095526
-2240.715418,9,98.166297
795.622376,19,98.317131
-385.389781,6,98.358711
-380.329073,5,98.39212
-1605.752355,13,98.490522
-1263.881169,10,98.562428
1992.448041,13,98.66502
-109.089446,38,99.101633
2549.622212,7,99.171047
-9483.500095,31,99.664322
1217.613959,21,99.968625
978.998144,38,100.428076
-61.538462,38,100.959841
-802.077431,7,101.026941
-1980.591372,13,101.134222
-2912.426628,9,101.199682
-1269.73648,38,101.554599
344.59868,10,101.624759
-27.788335,38,102.105332
-22.793276,38,102.654042
1372.426168,33,102.9466
-3680.232789,24,103.148044
426.6668,38,103.511357
-2366.666667,10,103.584462
843.638912,12,103.675884
2837.438703,8,103.744297
651.417535,5,103.785281
305.618238,13,103.886148
-47.229959,38,104.256535
455.998705,8,104.314075
-1838.786759,27,104.55345
-1628.053963,12,104.642315
-815.038231,11,104.722278
1434.300632,6,104.765777
-2306.700645,3,104.785972
-1930.921106,8,104.842757
-75.960758,10,104.919626
-268.500366,21,105.096112
1099.231129,10,105.170217
484.700233,11,105.253261
-1000.368092,16,105.38007
1227.626415,21,105.557879
-517.780517,13,105.653886
338.58987,38,106.021852
-286.645338,11,106.106403
-916.11619,2,106.120438
-4009.757082,8,106.181172
1385.28453,24,106.387607
166.94778,38,106.746984
194.202861,14,106.854197
-9683.956231,12,106.944877
-1251.546917,18,107.092057
542.54702,16,107.211757
-118.350986,38,107.580104
-345.917943,10,107.664654
-96.898958,38,108.032601
379.151655,10,108.10689
297.895254,38,108.482456
556.487368,37,109.822541
560.076266,30,110.168727
40.100476,38,110.551043
1512.277953,23,110.752224
-86.026705,34,111.119532
174.984566,38,111.710658
40.439509,38,112.134214
-32.117733,38,112.520974
2091.060544,33,112.889167
-337.057317,7,112.941971
-302.87963,13,113.044765
-121.154184,38,113.438166
-140.816844,11,113.518229
890.953651,3,113.540693
-1381.598808,19,113.699824
23.352444,38,114.073563
-1381.239835,4,114.101285
-1777.733495,7,114.149894
-3526.087532,17,114.294573
313.865609,6,114.343004
-722.344658,35,114.689142
2232.912143,7,114.73822
-405.361257,20,114.902895
-695.33218,23,115.091239
-2013.642872,8,115.147993
-1718.647482,34,115.473835
