#{"t_start": 1682772348.2641106, "env_id": null}
r,l,t
0.0,38,4349.419194
-2000.0,38,4350.272424
115.235948,38,4352.184248
306.22628,11,4352.371183
0.0,38,4353.231234
-2495.711679,38,4354.062472
-1121.182974,15,4355.28973
419.756338,33,4356.030522
1912.765957,23,4356.482202
-860.498652,38,4357.349789
-2594.42163,28,4357.928601
648.648649,38,4359.78118
0.0,38,4360.659939
0.0,38,4361.527328
190.476667,38,4363.348376
-224.34965,38,4364.224533
-188.460989,38,4365.086288
6318974.893839,32,4366.783633
-220.689885,38,4367.651225
-1890.909091,38,4368.516987
0.0,38,4369.402045
-108.080033,38,4371.264386
1111.030766,13,4371.492898
13963705.23027,15,4371.753583
3199653.874851,38,4372.623934
0.0,38,4374.510579
1535.121741,38,4375.37179
0.0,38,4376.240878
45.700483,10,4376.454898
-25.641154,38,4377.35074
842.1,38,4379.212752
23.242695,38,4380.137549
0.0,38,4380.983678
-1706.081797,38,4382.863472
1027.69845,25,4383.378584
646.15707,38,4384.253508
478.450913,28,4384.854376
0.0,38,4387.292088
2570.155308,38,4388.496366
-99.485414,24,4389.204763
0.0,38,4390.519179
0.0,38,4392.982624
862.489813,38,4394.242578
142.222222,38,4395.551305
0.0,38,4397.907506
0.0,38,4399.189934
0.0,38,4400.449386
533.978394,38,4402.829738
-358.343158,38,4404.154139
0.0,38,4405.414026
-69.237713,38,4406.760141
0.0,38,4409.163821
235.294118,38,4410.298489
5061163.916392,32,4411.253128
-151.532459,38,4413.530917
3558324.532453,34,4414.629012
-3906.976744,38,4415.848891
0.0,38,4417.111278
0.0,38,4419.695132
42244175.596233,38,4420.947566
-2875.324286,19,4421.520686
166.36214,38,4422.767527
-108.733095,38,4425.244668
523.254375,38,4426.523345
20855936.089109,38,4427.772664
-2566.037736,38,4430.199387
0.0,38,4431.455598
11339543.706306,38,4432.716196
736.760988,22,4433.414761
1342.681769,32,4435.64323
420.812376,38,4436.889987
611.899399,38,4438.0734
-3310.823202,38,4440.444797
6.704686,38,4441.703176
-252.033346,38,4442.828081
-30.014648,38,4443.996903
10275032.063809,16,4445.544248
1222.827234,38,4446.8014
0.0,38,4447.999595
-293.333333,38,4449.199375
459.771034,38,4451.466713
0.0,38,4452.666385
-52.391193,38,4453.894839
0.0,38,4456.231776
1263.157895,38,4457.423389
0.0,38,4458.610406
